common,はい
common,いいえ
common,終了
common,テスト
common,時間
common,聞こえる
common,おはよう
common,こんにちは
common,こんばんは
common,おやすみ
common,ありがとう
common,お疲れ様
common,名前
common,ベゼリー
common,元気
common,間違い
common,凄い
common,不一致
common,画像認識
common,話そう
common,へっぽこめ
